tow_date,tow_reason,storage_company,notes,incident_date,street,city,geo_location,longitude,latitude,location
2020-12-29,PKG,Authorized,Reserved   Authorized,12/31/0020,9326 Bremerton Way,Montgomery Village,POINT (-77.191972 39.185083),-77.191972,39.185083,"39.185083,-77.191972"
2020-12-16,PKG,Rickys,Reason For Tow    Tow Co  RickiesTowing    Going To,12/18/0020,14002 Cove Ln,Rockville,POINT (-77.12034 39.084939),-77.12034,39.084939,"39.084939,-77.12034"
2020-12-13,NOP,Henrys,Henrys,12/15/0020,18802 Walkers Choice Rd,Montgomery Village,POINT (-77.204927 39.164385),-77.204927,39.164385,"39.164385,-77.204927"
2020-12-18,NOP,Henrys,Henrys,12/20/0020,11215 Georgia Ave,Silver Spring,POINT (-77.050954 39.039125),-77.050954,39.039125,"39.039125,-77.050954"
2020-12-29,NOP,Auburn,Auburn,12/31/0020,110 Duvall Ln,Gaithersburg,POINT (-77.202556 39.128982),-77.202556,39.128982,"39.128982,-77.202556"
2020-12-21,REPO,Etc,Fin Comp Bridgecrest    Etc Recovery          Owner Notif,12/23/0020,426 West Side Dr,Gaithersburg,POINT (-77.203237 39.124182),-77.203237,39.124182,"39.124182,-77.203237"
2020-12-13,REPO,Other,Credit Acceptance    The Lender Advantage,12/15/0020,48 Michael Ct,Gaithersburg,POINT (-77.181094 39.14221),-77.181094,39.14221,"39.14221,-77.181094"
2020-12-14,NOP,Henrys,Henrys,12/16/0020,5901 Montrose Rd,Rockville,POINT (-77.1192 39.052973),-77.1192,39.052973,"39.052973,-77.1192"
2020-12-20,NOP,Auburn,Auburn,12/22/0020,12680 Veirs Mill Rd,Rockville,POINT (-77.096713 39.064174),-77.096713,39.064174,"39.064174,-77.096713"
2020-12-12,FIRE,Grace,Reason For Tow    Tow Co  Grace Towing   Going To,12/22/0012,18617 Pier Point Pl,Montgomery Village,POINT (-77.198383 39.16003),-77.198383,39.16003,"39.16003,-77.198383"
2020-12-27,NOP,Authorized,Authorized,12/29/0020,9806 Mahogany Dr,Gaithersburg,POINT (-77.201438 39.114884),-77.201438,39.114884,"39.114884,-77.201438"
2020-12-03,NOP,Henrys,Permit Not Properly   Henrys,03/22/0012,3732 Bel Pre Rd,Silver Spring,POINT (-77.074623 39.093438),-77.074623,39.093438,"39.093438,-77.074623"
2020-12-03,NOP,Prestige,Prestige     In Reserv Space W O Permit,03/22/0012,925 Clopper Rd,Gaithersburg,POINT (-77.22689 39.145229),-77.22689,39.145229,"39.145229,-77.22689"
2020-12-18,NOP,Henrys,,12/20/0020,3974 Bel Pre Rd,Silver Spring,POINT (-77.077188 39.091983),-77.077188,39.091983,"39.091983,-77.077188"
2020-12-26,NOP,Henrys,Henrys,12/28/0020,1130 West Side Dr,Gaithersburg,POINT (-77.204404 39.125815),-77.204404,39.125815,"39.125815,-77.204404"
2020-12-24,REPO,Greenwood Recovery,Green   Capital,12/26/0020,12812 Flack St,Silver Spring,POINT (-77.059577 39.065136),-77.059577,39.065136,"39.065136,-77.059577"
2020-12-28,FIRE,Henrys,Henrys ()    Firelane  Owner Notif  On,12/30/0020,13005 Robins Nest Ter,Germantown,POINT (-77.269387 39.166152),-77.269387,39.166152,"39.166152,-77.269387"
2020-12-05,NOP,Prestige,Prestige,05/22/0012,11550 Stewart Ln,Silver Spring,POINT (-76.984139 39.045308),-76.984139,39.045308,"39.045308,-76.984139"
2020-12-21,FIRE,Fire,Henrys      Fire Lane,12/23/0020,12935 Climbing Ivy Dr,Germantown,POINT (-77.268302 39.164905),-77.268302,39.164905,"39.164905,-77.268302"
2020-12-15,REPO,Final Notice,Reposession Westlake,12/17/0020,18625 Mooney Dr,Gaithersburg,POINT (-77.165406 39.162537),-77.165406,39.162537,"39.162537,-77.165406"
2020-12-15,PKG,Henrys,*** Unabale To Provide***  Henrys   Handicap Viol,12/17/0020,2386 Glenmont Cir,Silver Spring,POINT (-77.047999 39.05794),-77.047999,39.05794,"39.05794,-77.047999"
2020-12-21,PKG,Big,Veh  Two Motorcycle Spaces Big Tow,12/23/0020,10273 Ridgeline Dr,Montgomery Village,POINT (-77.206414 39.174813),-77.206414,39.174813,"39.174813,-77.206414"
2020-12-06,REPO,Other,L & K Recover   Carmax Auto Finance   Storing Location   Laurel St,06/22/0012,18864 Bent Willow Cir,Germantown,POINT (-77.259737 39.166285),-77.259737,39.166285,"39.166285,-77.259737"
2020-12-29,NOP,Speedy,Speedy,12/31/0020,8115 Fenton St,Silver Spring,POINT (-77.024011 38.991211),-77.024011,38.991211,"38.991211,-77.024011"
2020-12-20,NOP,Led,Led,12/22/0020,8720 Georgia Ave,Silver Spring,POINT (-77.030226 38.997871),-77.030226,38.997871,"38.997871,-77.030226"
2020-12-21,NOP,Henrys,Henrys,12/23/0020,2425 Blueridge Ave,Silver Spring,POINT (-77.050996 39.043056),-77.050996,39.043056,"39.043056,-77.050996"
2020-12-09,REPO,Etc Recov,Santender   Etc Recov,09/22/0012,17620 Sequoia Dr,Gaithersburg,POINT (-77.168834 39.143773),-77.168834,39.143773,"39.143773,-77.168834"
2020-12-25,NOP,Speedys,Speedys,12/27/0020,18204 Swiss Cir,Germantown,POINT (-77.275892 39.155673),-77.275892,39.155673,"39.155673,-77.275892"
2020-12-28,REPO,Other,American Credit Acceptance,12/30/0020,11 School Dr,Gaithersburg,POINT (-77.213576 39.118823),-77.213576,39.118823,"39.118823,-77.213576"
2020-12-20,REPO,Thomas,Carmax    Thomas Recovery,12/22/0020,408 N Summit Ave,Gaithersburg,POINT (-77.193004 39.149308),-77.193004,39.149308,"39.149308,-77.193004"
2020-12-07,EXP,Henrys,Exp Henrys,07/22/0012,12400 Park Potomac Ave,Potomac,POINT (-77.157585 39.058197),-77.157585,39.058197,"39.058197,-77.157585"
2020-12-23,PKG,Authorized,Veh Being Stored On Property   Authorized,12/25/0020,9627 Duffer Way,Montgomery Village,POINT (-77.198189 39.183457),-77.198189,39.183457,"39.183457,-77.198189"
2020-12-19,EXP,Henrys,Henrys   Exp Perm,12/21/0020,735 Sligo Ave,Silver Spring,POINT (-77.019856 38.9901),-77.019856,38.9901,"38.9901,-77.019856"
2020-12-12,NO COMMERCIAL PKG,Henrys,Chevrolet Spark   No Comm     Henrys,12/22/0012,3750 Bel Pre Rd,Silver Spring,POINT (-77.074873 39.093498),-77.074873,39.093498,"39.093498,-77.074873"
2020-12-06,PKG,Custom,Custom,06/22/0012,198 Halpine Rd,Rockville,POINT (-77.125832 39.06084),-77.125832,39.06084,"39.06084,-77.125832"
2020-12-14,NOP,Other,Autroized Towing,12/16/0020,5110 Parklawn Ter,Rockville,POINT (-77.10521 39.051056),-77.10521,39.051056,"39.051056,-77.10521"
2020-12-12,NOP,Diversified,Diversified,12/22/0012,10574 Tralee Ter,Damascus,POINT (-77.215359 39.26975),-77.215359,39.26975,"39.26975,-77.215359"
2020-12-12,PKG,Led,Reason For Tow       Tow Co  Led Towing     Going To,12/22/0012,14126 Gallop Ter,Germantown,POINT (-77.289514 39.173959),-77.289514,39.173959,"39.173959,-77.289514"
2020-12-13,EXP,Other,Rickiess,12/15/0020,1081 Good Hope Dr,Silver Spring,POINT (-76.989168 39.092383),-76.989168,39.092383,"39.092383,-76.989168"
2020-12-05,NOP,Henrys,Henrys,05/22/0012,3411 Gateshead Manor Way,Silver Spring,POINT (-76.936504 39.078224),-76.936504,39.078224,"39.078224,-76.936504"
2020-12-14,EXP,Authorized,Exp Guest Permit   Authorized,12/16/0020,5110 Parklawn Ter,Rockville,POINT (-77.10521 39.051056),-77.10521,39.051056,"39.051056,-77.10521"
2020-12-12,REPO,Sia,Allied,12/22/0012,13629 Hayworth Dr,Potomac,POINT (-77.216731 39.080739),-77.216731,39.080739,"39.080739,-77.216731"
2020-12-08,PRV,Prestige,Prop   Prestige,08/22/0012,11550 Stewart Ln,Silver Spring,POINT (-76.984139 39.045308),-76.984139,39.045308,"39.045308,-76.984139"
2020-12-21,NOP,Henrys,Henrys,12/23/0020,1900 Chapman Ave,Rockville,POINT (-77.119534 39.059382),-77.119534,39.059382,"39.059382,-77.119534"
2020-12-30,72,Big,Inoperable Veh Big Tow,01/01/0021,11400 Locustdale Ter,Germantown,POINT (-77.235194 39.187212),-77.235194,39.187212,"39.187212,-77.235194"
2020-12-08,NOP,Big,Big Tow,08/22/0012,18510 Eagles Roost Dr,Germantown,POINT (-77.269906 39.161407),-77.269906,39.161407,"39.161407,-77.269906"
2020-12-27,PRV,Prestige,Prestige,12/29/0020,925 Clopper Rd,Gaithersburg,POINT (-77.22689 39.145229),-77.22689,39.145229,"39.145229,-77.22689"
2020-12-12,REPO,Other,American Honda,12/22/0012,3201 Whispering Pines Dr,Silver Spring,POINT (-77.065076 39.08828),-77.065076,39.08828,"39.08828,-77.065076"
2020-12-09,REPO,Other,Finance Co   Merritt Emplys Fcu      Tow Co,09/22/0012,4800 Oxford St,Garrett Park,POINT (-77.095447 39.033375),-77.095447,39.033375,"39.033375,-77.095447"
2020-12-21,NOP,Speedys,Speedys,12/23/0020,4223 Dunwood Ter,Burtonsville,POINT (-76.923297 39.097406),-76.923297,39.097406,"39.097406,-76.923297"
2020-12-20,NOP,Authorized,Authorized,12/22/0020,11225 Oak Leaf Dr,Silver Spring,POINT (-76.995468 39.040254),-76.995468,39.040254,"39.040254,-76.995468"
2020-12-20,PKG,Custom Towing,Custom Towing   Overnight,12/22/0020,18212 Contour Rd,Gaithersburg,POINT (-77.196881 39.15458),-77.196881,39.15458,"39.15458,-77.196881"
2020-12-23,REPO,,Carmax      Thomas Recovery,12/25/0020,19664 Club Lake Rd,Montgomery Village,POINT (-77.207058 39.178511),-77.207058,39.178511,"39.178511,-77.207058"
2020-12-28,NOP,Prestige,Prestige,12/30/0020,429 W Diamond Ave,Gaithersburg,POINT (-77.208879 39.14042),-77.208879,39.14042,"39.14042,-77.208879"
2020-12-10,NOP,Henrys,Henrys,10/22/0012,11870 Grand Park Ave,Rockville,POINT (-77.117345 39.050392),-77.117345,39.050392,"39.050392,-77.117345"
2020-12-31,NOP,Silver Spring Towing,Silver Spring Towing,01/02/0021,8715 Colesville Rd,Silver Spring,POINT (-77.02668 38.998131),-77.02668,38.998131,"38.998131,-77.02668"
2020-12-18,REPO,Other,**Repo***   Lender  Mary West Credit Union ()    Tow Co  (),12/20/0020,3844 Bel Pre Rd,Silver Spring,POINT (-77.075386 39.093622),-77.075386,39.093622,"39.093622,-77.075386"
2020-12-20,PKG,Other,Drivetowing,12/22/0020,8619 Piney Branch Rd,Silver Spring,POINT (-76.99939 38.998615),-76.99939,38.998615,"38.998615,-76.99939"
2020-12-28,PKG,Drive,Drive Tow,12/30/0020,8658 Piney Branch Rd,Silver Spring,POINT (-76.999533 38.998597),-76.999533,38.998597,"38.998597,-76.999533"
2020-12-01,PKG,Prestige,Reserved  Prestige,01/22/0012,101 Park Ave,Gaithersburg,POINT (-77.195077 39.144489),-77.195077,39.144489,"39.144489,-77.195077"
2020-12-19,REPO,Thomas Recovery,Santander   Thomas Recovery   Owner Notif,12/21/0020,4818 Del Ray Ave,Bethesda,POINT (-77.097842 38.990867),-77.097842,38.990867,"38.990867,-77.097842"
2020-12-18,PRV,Henrys,Is    Henrys,12/20/0020,13708 Colgate Way,Silver Spring,POINT (-76.933109 39.080674),-76.933109,39.080674,"39.080674,-76.933109"
2020-12-01,NOP,Other,On The Run Towing,01/22/0012,3213 Hewitt Ave,Silver Spring,POINT (-77.065858 39.079591),-77.065858,39.079591,"39.079591,-77.065858"
2020-12-22,REPO,Big,Big Derek Towing   Central Funding Coporation   Maria Ahou,12/24/0020,3505 S Leisure World Blvd,Silver Spring,POINT (-77.069479 39.095556),-77.069479,39.095556,"39.095556,-77.069479"
2020-12-27,NOP,Authorized,Authorized,12/29/0020,11901 Parklawn Pl,Rockville,POINT (-77.10247 39.050788),-77.10247,39.050788,"39.050788,-77.10247"
2020-12-03,FIRE,Authorized,Authorized,03/22/0012,19757 Crystal Rock Dr,Germantown,POINT (-77.261484 39.179888),-77.261484,39.179888,"39.179888,-77.261484"
2020-12-04,REPO,Etc,Etc Recovery       Financial Institution  Toyota Financial,04/22/0012,796 Quince Orchard Blvd,Gaithersburg,POINT (-77.228704 39.140111),-77.228704,39.140111,"39.140111,-77.228704"
2020-12-13,NOP,Diversified,Diversified,12/15/0020,1501 Hampshire West Ct,Silver Spring,POINT (-76.981524 39.008523),-76.981524,39.008523,"39.008523,-76.981524"
2020-12-16,NOP,K&D,K&D,12/18/0020,14000 Blk Castle Blvd,Silver Spring,POINT (-76.940383 39.08573),-76.940383,39.08573,"39.08573,-76.940383"
2020-12-02,REPO,Final Notice,Santander,02/22/0012,4004 Halsey St,Kensington,POINT (-77.079543 39.037498),-77.079543,39.037498,"39.037498,-77.079543"
2020-12-24,REPO,Greenwood,Greenwood        Capital One,12/26/0020,9918 Shelburne Ter,Gaithersburg,POINT (-77.204589 39.116238),-77.204589,39.116238,"39.116238,-77.204589"
2020-12-01,NOP,Henrys,Henrys,01/22/0012,20 Benji Ct,Gaithersburg,POINT (-77.182575 39.144735),-77.182575,39.144735,"39.144735,-77.182575"
2020-12-15,FIRE,Henrys,Henrys,12/17/0020,9707 Key West Ave,Rockville,POINT (-77.203237 39.104591),-77.203237,39.104591,"39.104591,-77.203237"
2020-12-21,PKG,Auburn,Not  A Comm Area  Auburn,12/23/0020,12630 Veirs Mill Rd,Rockville,POINT (-77.0962 39.063856),-77.0962,39.063856,"39.063856,-77.0962"
2020-12-29,REPO,Final Notice,By Adjucational Systems  Phone     Towed By Phone,12/31/0020,3101 Jennings Rd,Kensington,POINT (-77.063667 39.03058),-77.063667,39.03058,"39.03058,-77.063667"
2020-12-29,NOP,Henrys,Number    Henrys    No Park Per,12/31/0020,26050 Woodfield Rd,Damascus,POINT (-77.201886 39.284174),-77.201886,39.284174,"39.284174,-77.201886"
2020-12-15,NOP,Speedy,Speedy,12/17/0020,4446 Regalwood Ter,Burtonsville,POINT (-76.91917 39.100429),-76.91917,39.100429,"39.100429,-76.91917"
2020-12-20,NOP,Speedy,Speedy,12/22/0020,19404 Sandy Lake Dr,Gaithersburg,POINT (-77.191135 39.17433),-77.191135,39.17433,"39.17433,-77.191135"
2020-12-05,PKG,Auth,Auth,05/22/0012,410 Christopher Ave,Gaithersburg,POINT (-77.208919 39.159477),-77.208919,39.159477,"39.159477,-77.208919"
2020-12-28,NOP,Henrys,Henrys,12/30/0020,18212 Flower Hill Way,Gaithersburg,POINT (-77.164016 39.154864),-77.164016,39.154864,"39.154864,-77.164016"
2020-12-22,PRV,Henrys,Henrys      Reserve Space,12/24/0020,1502 Carey Ln,Silver Spring,POINT (-77.037042 38.994524),-77.037042,38.994524,"38.994524,-77.037042"
2020-12-29,REPO,Etc,Finance Co   Credit Acceptance      Tow Co   Etc Recov,12/31/0020,11200 Lockwood Dr,Silver Spring,POINT (-76.99202 39.038979),-76.99202,39.038979,"39.038979,-76.99202"
2020-12-19,PKG,Henrys,Henrys        Pkd In,12/21/0020,1502 Carey Ln,Silver Spring,POINT (-77.037042 38.994524),-77.037042,38.994524,"38.994524,-77.037042"
2020-12-21,REPO,Thomas,Carmax  Thomas Recovery,12/23/0020,20663 Shadyside Way,Germantown,POINT (-77.27277 39.19508),-77.27277,39.19508,"39.19508,-77.27277"
2020-12-03,NOP,Diversified,Diversified,03/22/0012,12200 Braxfield Ct,Rockville,POINT (-77.10511 39.058354),-77.10511,39.058354,"39.058354,-77.10511"
2020-12-29,NOP,Henrys,Henrys,12/31/0020,19620 Waters Rd,Germantown,POINT (-77.273106 39.177902),-77.273106,39.177902,"39.177902,-77.273106"
2020-12-12,NOP,Auburn,Auburn,12/22/0012,12600 Veirs Mill Rd,Rockville,POINT (-77.094422 39.06285),-77.094422,39.06285,"39.06285,-77.094422"
2020-12-10,PKG,Henrys,Vis Permit In Res   Henrys,10/22/0012,17800 Buehler Rd,Olney,POINT (-77.06334 39.149213),-77.06334,39.149213,"39.149213,-77.06334"
2020-12-21,PKG,Prestige,Handicap Space W O Tag   Prestige,12/23/0020,11550 Stewart Ln,Silver Spring,POINT (-76.984139 39.045308),-76.984139,39.045308,"39.045308,-76.984139"
2020-12-08,NOP,Henrys,Henrys,08/22/0012,3411 Gateshead Manor Way,Silver Spring,POINT (-76.936504 39.078224),-76.936504,39.078224,"39.078224,-76.936504"
2020-12-01,REPO,Other,First Help Financial Unk,01/22/0012,9819 Dockside Ter,Montgomery Village,POINT (-77.198936 39.162167),-77.198936,39.162167,"39.162167,-77.198936"
2020-12-19,REPO,Other,Carmax Finance     Owner Notif,12/21/0020,2 O Neill Dr,Gaithersburg,POINT (-77.181078 39.123094),-77.181078,39.123094,"39.123094,-77.181078"
2020-12-13,NOP,Henrys,Henrys,12/15/0020,19424 Breezedale Ln,Germantown,POINT (-77.242668 39.174784),-77.242668,39.174784,"39.174784,-77.242668"
2020-12-05,PKG,Diversified,Diversified,05/22/0012,12720 Veirs Mill Rd,Rockville,POINT (-77.097122 39.064431),-77.097122,39.064431,"39.064431,-77.097122"
2020-12-21,NOP,Other,Cant See         Grays Towing,12/23/0020,9719 Lake Shore Dr,Montgomery Village,POINT (-77.199145 39.160187),-77.199145,39.160187,"39.160187,-77.199145"
2020-12-26,PKG,Other,Henry     Reserved  Space,12/28/0020,18822 Bent Willow Cir,Germantown,POINT (-77.259623 39.165496),-77.259623,39.165496,"39.165496,-77.259623"
2020-12-03,PRV,Henrys,Prop  Henrys,03/22/0012,3954 Bel Pre Rd,Silver Spring,POINT (-77.077178 39.091982),-77.077178,39.091982,"39.091982,-77.077178"
2020-12-08,PKG,Prestige,Prestige,08/22/0012,14301 Georgia Ave,Silver Spring,POINT (-77.079771 39.090489),-77.079771,39.090489,"39.090489,-77.079771"
2020-12-24,PKG,Henrys,Henrys   No Comm Veh Permited,12/26/0020,20316 Aspenwood Ln,Montgomery Village,POINT (-77.195929 39.190705),-77.195929,39.190705,"39.190705,-77.195929"
2020-12-16,PKG,Authorized,Authorized,12/18/0020,13827 Castle Blvd,Silver Spring,POINT (-76.942756 39.083068),-76.942756,39.083068,"39.083068,-76.942756"
2020-12-31,REPO,,Credit Except   Lender Adv,01/02/0021,20801 Amber Ridge Dr,Germantown,POINT (-77.24996 39.196639),-77.24996,39.196639,"39.196639,-77.24996"
2020-12-06,NOP,Henrys,Henrys,06/22/0012,2535 Glenallan Ave,Silver Spring,POINT (-77.053366 39.06405),-77.053366,39.06405,"39.06405,-77.053366"
2020-12-03,NOP,Big,Big Tow,03/22/0012,18461 Stone Hollow Dr,Germantown,POINT (-77.26757 39.157845),-77.26757,39.157845,"39.157845,-77.26757"
2020-12-31,REPO,Fast,Of Rental Veh    Avis Rental Car      Fast Guys Towing,01/02/0021,2 Jubal Pl,Gaithersburg,POINT (-77.192396 39.12896),-77.192396,39.12896,"39.12896,-77.192396"
2020-12-13,PKG,Auburn,Auburn,12/15/0020,374 N Summit Ave,Gaithersburg,POINT (-77.193068 39.149053),-77.193068,39.149053,"39.149053,-77.193068"
2020-12-12,WALK OFF,Millers,Millers,12/22/0012,2526 University Blvd W,Silver Spring,POINT (-77.052874 39.041089),-77.052874,39.041089,"39.041089,-77.052874"
2020-12-12,REPO,Other,***Repo**  ()      Mercedes Benz Financial,12/22/0012,3847 Tynewick Dr,Silver Spring,POINT (-77.075118 39.095208),-77.075118,39.095208,"39.095208,-77.075118"
2020-12-04,NOP,RickiesTowing,Neg Stolen,04/22/0012,7667 Maple Ave,Takoma Park,POINT (-77.005497 38.983854),-77.005497,38.983854,"38.983854,-77.005497"
2020-12-09,NOP,Speedy,Speedy          Veh Is Champagne In Color,09/22/0012,18028 Calabar Dr,Gaithersburg,POINT (-77.164539 39.14986),-77.164539,39.14986,"39.14986,-77.164539"
2020-12-01,NOP,Big,Big Tow,01/22/0012,18417 Stone Hollow Dr,Germantown,POINT (-77.267351 39.157508),-77.267351,39.157508,"39.157508,-77.267351"
2020-12-11,PKG,Prestige,Prestige,11/22/0012,11430 Lockwood Dr,Silver Spring,POINT (-76.986829 39.041164),-76.986829,39.041164,"39.041164,-76.986829"
2020-12-22,NOP,Auburn,Auburn Towing,12/24/0020,12722 Sesame Seed Ct,Germantown,POINT (-77.263064 39.157248),-77.263064,39.157248,"39.157248,-77.263064"
2020-12-19,NOP,Henrys,Henrys,12/21/0020,13302 Bayberry Dr,Germantown,POINT (-77.273573 39.157781),-77.273573,39.157781,"39.157781,-77.273573"
2020-12-05,FIRE,Fire,Drive ()  Fire,05/22/0012,8619 Piney Branch Rd,Silver Spring,POINT (-76.99939 38.998615),-76.99939,38.998615,"38.998615,-76.99939"
2020-12-08,REPO,Other,Bridge Crest Finan ()   Sia Towing (),08/22/0012,30 W Gude Dr,Rockville,POINT (-77.159724 39.106534),-77.159724,39.106534,"39.106534,-77.159724"
2020-12-10,NOP,Henrys,Henrys,10/22/0012,6409 Rock Forest Dr,Bethesda,POINT (-77.128016 39.029317),-77.128016,39.029317,"39.029317,-77.128016"
2020-12-10,REPO,Thomas,American Credit Acceptance      Thomas Recovery      Owner Adr Same,10/22/0012,19608 Galway Bay Cir,Germantown,POINT (-77.278032 39.179168),-77.278032,39.179168,"39.179168,-77.278032"
2020-12-26,PKG,Henrys,Henrys    Back To Lot,12/28/0020,17500 Towne Crest Dr,Gaithersburg,POINT (-77.173713 39.146028),-77.173713,39.146028,"39.146028,-77.173713"
2020-12-15,REPO,,()        Westlake Financial     Elmer Osorto,12/17/0020,11438 Lockwood Dr,Silver Spring,POINT (-76.986457 39.041219),-76.986457,39.041219,"39.041219,-76.986457"
2020-12-12,REPO,Amj,Vw Credit    Amj,12/22/0012,12848 New Hampshire Ave,Silver Spring,POINT (-77.000661 39.065908),-77.000661,39.065908,"39.065908,-77.000661"
2020-12-24,72,Prestiege,Prestiege    Prop,12/26/0020,3900 Blackburn Ln,Burtonsville,POINT (-76.9307 39.104619),-76.9307,39.104619,"39.104619,-76.9307"
2020-12-09,NOP,Henrys,Henrys,09/22/0012,9709 Key West Ave,Rockville,POINT (-77.204774 39.103979),-77.204774,39.103979,"39.103979,-77.204774"
2020-12-09,REPO,Other,*Repo*   Lender  Friendly Finance ()    Tow Co  (),09/22/0012,1500 Forest Glen Rd,Silver Spring,POINT (-77.034198 39.016055),-77.034198,39.016055,"39.016055,-77.034198"
2020-12-15,NOP,,Auburn,12/17/0020,1380 Piccard Dr,Rockville,POINT (-77.180112 39.106686),-77.180112,39.106686,"39.106686,-77.180112"
2020-12-24,PKG,Authorized,Authorized    No,12/26/0020,19757 Crystal Rock Dr,Germantown,POINT (-77.261484 39.179888),-77.261484,39.179888,"39.179888,-77.261484"
2020-12-21,EXP,Authorized,Exp [Ermit   Authorized,12/23/0020,19757 Crystal Rock Dr,Germantown,POINT (-77.261484 39.179888),-77.261484,39.179888,"39.179888,-77.261484"
2020-12-01,REPO,Amj,Amj Recovery    Santandor,01/22/0012,3137 Beethoven Way,Silver Spring,POINT (-76.94338 39.068571),-76.94338,39.068571,"39.068571,-76.94338"
2020-12-14,NOP,Diversified,Diversified,12/16/0020,2801 Mozart Dr,Silver Spring,POINT (-76.951901 39.072078),-76.951901,39.072078,"39.072078,-76.951901"
2020-12-16,NOP,Other,K & D,12/18/0020,14000 Castle Blvd,Silver Spring,POINT (-76.940383 39.08573),-76.940383,39.08573,"39.08573,-76.940383"
2020-12-09,NOP,Big,Big Tows,09/22/0012,8628 Watershed Ct,Gaithersburg,POINT (-77.176322 39.154448),-77.176322,39.154448,"39.154448,-77.176322"
2020-12-30,FIRE,Henrys,Henrys,01/01/0021,12823 Climbing Ivy Dr,Germantown,POINT (-77.265564 39.165747),-77.265564,39.165747,"39.165747,-77.265564"
2020-12-07,NOP,Henrys,Photocopied Permit   Henrys,07/22/0012,11285 Columbia Pike,Silver Spring,POINT (-76.997318 39.039699),-76.997318,39.039699,"39.039699,-76.997318"
2020-12-27,NOP,Henrys,Henrys,12/29/0020,7911 Badenloch Way,Gaithersburg,POINT (-77.165688 39.157941),-77.165688,39.157941,"39.157941,-77.165688"
2020-12-20,PKG,Big,Big Tow,12/22/0020,9682 Brassie Way,Montgomery Village,POINT (-77.202918 39.175571),-77.202918,39.175571,"39.175571,-77.202918"
2020-12-20,REPO,Thomas,Fin Company Santander    Tow Comp Thomas Recovery,12/22/0020,108 Olde Towne Ave,Gaithersburg,POINT (-77.194726 39.140701),-77.194726,39.140701,"39.140701,-77.194726"
2020-12-24,NOP,Auburn,Auburn,12/26/0020,12630 Veirs Mill Rd,Rockville,POINT (-77.0962 39.063856),-77.0962,39.063856,"39.063856,-77.0962"
2020-12-09,REPO,Par,Ally    Par Services,09/22/0012,5933 Avon Dr,Bethesda,POINT (-77.11804 39.02644),-77.11804,39.02644,"39.02644,-77.11804"
2020-12-06,PKG,Drive,Drive,06/22/0012,1700 Hampshire Green Ln,Silver Spring,POINT (-76.976193 39.015061),-76.976193,39.015061,"39.015061,-76.976193"
2020-12-01,PKG,Prestige,Private Prop   Prestige,01/22/0012,13515 Georgia Ave,Silver Spring,POINT (-77.071963 39.078511),-77.071963,39.078511,"39.078511,-77.071963"
2020-12-15,NOP,Big,Big Tow,12/17/0020,18045 Cottage Garden Dr,Germantown,POINT (-77.276809 39.15208),-77.276809,39.15208,"39.15208,-77.276809"
2020-12-07,NOP,Auburn,Auburn  Towing,07/22/0012,18551 Tarragon Way,Germantown,POINT (-77.266449 39.159204),-77.266449,39.159204,"39.159204,-77.266449"
2020-12-25,NOP,Henrys,Henrys,12/27/0020,19122 Mills Choice Rd,Montgomery Village,POINT (-77.207908 39.168927),-77.207908,39.168927,"39.168927,-77.207908"
2020-12-08,NOP,Henrys,Henrys,08/22/0012,9619 Marathon Ter,Gaithersburg,POINT (-77.194477 39.113178),-77.194477,39.113178,"39.113178,-77.194477"
2020-12-07,PKG,Authorized,No  Zone   Authorized,07/22/0012,11225 Oak Leaf Dr,Silver Spring,POINT (-76.995468 39.040254),-76.995468,39.040254,"39.040254,-76.995468"
2020-12-11,NOP,Big,Big Tow,11/22/0012,426 Girard St,Gaithersburg,POINT (-77.18635 39.148495),-77.18635,39.148495,"39.148495,-77.18635"
2020-12-20,FIRE,,Drive,12/22/0020,3214 Hewitt Ave,Silver Spring,POINT (-77.064603 39.079755),-77.064603,39.079755,"39.079755,-77.064603"
2020-12-22,NOP,Henrys,Henry,12/24/0020,6409 Rock Forest Dr,Bethesda,POINT (-77.128016 39.029317),-77.128016,39.029317,"39.029317,-77.128016"
2020-12-07,NOP,Led,No Perm   Led Towing,07/22/0012,14130 Grand Pre Rd,Silver Spring,POINT (-77.074932 39.088216),-77.074932,39.088216,"39.088216,-77.074932"
2020-12-14,NOP,Authorized,Authorized,12/16/0020,9806 Mahogany Dr,Gaithersburg,POINT (-77.201438 39.114884),-77.201438,39.114884,"39.114884,-77.201438"
2020-12-07,PKG,Henrys,Henrys,07/22/0012,3425 Castle Way,Silver Spring,POINT (-76.939659 39.088673),-76.939659,39.088673,"39.088673,-76.939659"
2020-12-11,NOP,Auburn,Auburn Towing,11/22/0012,12000 Chase Crossing Cir,Rockville,POINT (-77.120551 39.054601),-77.120551,39.054601,"39.054601,-77.120551"
2020-12-09,NOP,,Silver Spring Towing,09/22/0012,8715 Colesville Rd,Silver Spring,POINT (-77.02668 38.998131),-77.02668,38.998131,"38.998131,-77.02668"
2020-12-14,NOP,Authorized,Authorized,12/16/0020,5110 Parklawn Ter,Rockville,POINT (-77.10521 39.051056),-77.10521,39.051056,"39.051056,-77.10521"
2020-12-30,NOP,Led Towing,No Neg,01/01/0021,7401 New Hampshire Ave,Takoma Park,POINT (-76.988312 38.983333),-76.988312,38.983333,"38.983333,-76.988312"
